ring,levy,4,524288,30,500,42,387.699951,6.609317,725.992798,1041.410400,2161.712402,7.6427419e-15
ring,levy,4,524288,100,500,42,1471.163086,6.608222,2201.776367,2724.526611,6404.074219,7.6427419e-15
ring,levy,4,524288,300,500,42,4663.924316,6.780421,6319.154785,7109.163086,18099.023438,2.0635476
