ring,rastrigin,1,16384,30,500,42,11.055424,3.676736,20.074379,129.545837,164.352386,11.939535
fc,rastrigin,1,16384,30,500,42,11.135388,3.599968,20.072908,127.946358,162.754623,11.939545
ring,rastrigin,2,16384,30,500,42,10.788392,3.590240,20.080938,173.442902,207.902466,4.9775457
fc,rastrigin,2,16384,30,500,42,10.683012,3.619042,20.133886,148.928070,183.364014,4.9775457
ring,rastrigin,4,16384,30,500,42,10.767265,3.644514,20.131941,188.568146,223.111862,7.9596939
fc,rastrigin,4,16384,30,500,42,10.858402,3.718431,20.153490,176.476410,211.206726,7.9596939
