ring,rastrigin,4,1024,30,500,42,7.425865,2.875362,3.766369,90.079971,104.147568,13.92943
fc,rastrigin,4,1024,30,500,42,7.609063,2.966723,3.934659,173.620895,188.131348,13.929499
ring,rastrigin,4,4096,30,500,42,7.574339,3.681761,4.190499,112.770035,128.216629,13.929634
fc,rastrigin,4,4096,30,500,42,7.529000,3.571553,4.125798,111.984009,127.210358,10.949448
ring,rastrigin,4,16384,30,500,42,10.743077,3.581634,20.012218,158.551865,192.888794,7.9596939
fc,rastrigin,4,16384,30,500,42,10.514396,3.562719,20.044298,166.432220,200.553635,7.9596939
ring,rastrigin,4,65536,30,500,42,47.350464,3.775492,89.295052,387.508667,527.929688,3.9826632
fc,rastrigin,4,65536,30,500,42,47.504616,3.824514,89.371262,381.189270,521.889648,3.9819613
